<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
NQ,2025.06.13,04:00:00,21542.750000,21652.000000,21514.000000,21636.750000,22462.0000
NQ,2025.06.13,08:00:00,21637.500000,21702.750000,21577.250000,21683.750000,32474.0000
NQ,2025.06.13,12:00:00,21684.250000,21843.000000,21617.000000,21833.750000,201505.0000
NQ,2025.06.13,16:00:00,21833.250000,21853.750000,21600.250000,21652.250000,213278.0000
NQ,2025.06.13,20:00:00,21661.750000,21679.000000,21643.250000,21652.000000,15859.0000
NQ,2025.06.15,20:00:00,21554.000000,21710.000000,21501.750000,21689.500000,10569.0000
NQ,2025.06.16,00:00:00,21687.250000,21727.500000,21660.250000,21691.000000,7400.0000
NQ,2025.06.16,04:00:00,21691.000000,21787.000000,21670.000000,21784.750000,10961.0000
NQ,2025.06.16,08:00:00,21783.250000,21811.750000,21731.500000,21809.750000,13967.0000
NQ,2025.06.16,12:00:00,21809.500000,21999.250000,21790.000000,21945.750000,160303.0000
NQ,2025.06.16,16:00:00,21946.250000,21983.000000,21910.750000,21948.500000,113454.0000
NQ,2025.06.16,20:00:00,21949.000000,21964.500000,21790.250000,21790.750000,13224.0000
NQ,2025.06.17,00:00:00,21793.250000,21888.500000,21782.000000,21852.750000,11933.0000
NQ,2025.06.17,04:00:00,21863.500000,21897.500000,21781.000000,21815.000000,10027.0000
NQ,2025.06.17,08:00:00,21813.250000,21857.000000,21771.500000,21845.500000,13388.0000
NQ,2025.06.17,12:00:00,21846.750000,21910.000000,21802.250000,21872.000000,67645.0000
NQ,2025.06.17,16:00:00,21874.750000,21905.750000,21685.000000,21730.250000,50873.0000
NQ,2025.06.17,20:00:00,21730.250000,21758.000000,21640.500000,21681.000000,7382.0000
NQ,2025.06.18,00:00:00,21681.000000,21785.250000,21678.500000,21749.000000,5684.0000
NQ,2025.06.18,04:00:00,21756.500000,21806.250000,21722.750000,21788.250000,3848.0000
NQ,2025.06.18,08:00:00,21789.250000,21839.250000,21729.750000,21783.250000,7979.0000
NQ,2025.06.18,12:00:00,21782.750000,21871.250000,21704.500000,21815.000000,37774.0000
NQ,2025.06.18,16:00:00,21813.750000,21846.250000,21660.000000,21718.750000,46805.0000
NQ,2025.06.18,20:00:00,21737.500000,21752.500000,21686.750000,21723.000000,5875.0000
