<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
BTCUSDT,2026.02.22,02:00:00,68132.300000,68198.500000,67836.700000,67871.500000,3333.3110
BTCUSDT,2026.02.22,03:00:00,67871.500000,68031.700000,67781.200000,68010.500000,3389.2820
BTCUSDT,2026.02.22,04:00:00,68010.500000,68060.000000,67931.000000,67950.200000,1721.1320
BTCUSDT,2026.02.22,05:00:00,67950.200000,67983.300000,67850.400000,67944.500000,1744.8660
BTCUSDT,2026.02.22,06:00:00,67944.500000,68204.300000,67933.900000,68006.400000,3623.5350
BTCUSDT,2026.02.22,07:00:00,68006.300000,68067.200000,67954.600000,67973.000000,1853.0530
BTCUSDT,2026.02.22,08:00:00,67973.000000,67986.900000,67877.000000,67909.300000,2839.3870
BTCUSDT,2026.02.22,09:00:00,67909.300000,68081.900000,67909.300000,68022.400000,1792.9410
BTCUSDT,2026.02.22,10:00:00,68022.400000,68134.000000,67982.300000,68096.600000,2034.9180
BTCUSDT,2026.02.22,11:00:00,68096.600000,68220.000000,68096.600000,68183.400000,2418.7540
BTCUSDT,2026.02.22,12:00:00,68183.400000,68205.100000,67836.400000,67892.400000,4777.3430
BTCUSDT,2026.02.22,13:00:00,67892.400000,68011.400000,67538.000000,67622.400000,8419.0200
BTCUSDT,2026.02.22,14:00:00,67622.300000,67664.100000,67310.600000,67420.100000,9264.5530
BTCUSDT,2026.02.22,15:00:00,67420.000000,67800.000000,67275.000000,67659.900000,8713.4280
BTCUSDT,2026.02.22,16:00:00,67660.000000,67712.000000,67486.200000,67601.600000,2777.0380
BTCUSDT,2026.02.22,17:00:00,67601.700000,67602.500000,67150.000000,67365.000000,6481.3840
BTCUSDT,2026.02.22,18:00:00,67364.900000,67444.500000,67288.900000,67392.300000,2383.2080
BTCUSDT,2026.02.22,19:00:00,67392.200000,67458.500000,67372.600000,67402.200000,1339.5050
BTCUSDT,2026.02.22,20:00:00,67402.100000,67464.300000,67324.100000,67374.900000,1764.7050
BTCUSDT,2026.02.22,21:00:00,67375.000000,67617.000000,67375.000000,67576.200000,1649.6120
BTCUSDT,2026.02.22,22:00:00,67576.200000,67728.000000,67450.100000,67631.200000,2858.4290
BTCUSDT,2026.02.22,23:00:00,67631.200000,67707.700000,67435.500000,67613.500000,3385.5400
BTCUSDT,2026.02.23,00:00:00,67613.600000,67655.800000,66680.100000,66705.800000,8139.6110
BTCUSDT,2026.02.23,01:00:00,66705.800000,66705.800000,64232.800000,64387.200000,58774.0780
BTCUSDT,2026.02.23,02:00:00,64387.200000,64877.200000,64273.800000,64742.400000,14329.5870
BTCUSDT,2026.02.23,03:00:00,64742.500000,65071.700000,64658.000000,64894.000000,7843.5970
BTCUSDT,2026.02.23,04:00:00,64894.100000,64989.900000,64628.500000,64777.300000,4946.4110
BTCUSDT,2026.02.23,05:00:00,64777.200000,65189.300000,64768.800000,65031.900000,6877.9300
BTCUSDT,2026.02.23,06:00:00,65031.900000,65775.000000,64990.800000,65717.700000,11459.2870
BTCUSDT,2026.02.23,07:00:00,65717.700000,65980.000000,65597.500000,65915.800000,8197.2380
BTCUSDT,2026.02.23,08:00:00,65915.700000,65922.900000,65534.600000,65639.000000,6455.7900
