ticket,type,sample,open_time,close_time,size,pl,commission_swap,commission_applied,mae,mfe,balance,is_balance,is_canceled,is_pending,open_price,close_price,is_long,is_short,slippage_money,bars_in_trade
1234,1,11,1716321600000,1716371520000,5.0,-264.42,-10.0,true,250.43,246.04001,57882.914,false,false,false,18712.793,18687.75,true,false,4.0,4
1245,1,11,1716436800000,1716451200000,5.0,-290.83,-10.0,true,330.06,79.72,57592.09,false,false,false,18883.348,18855.664,true,false,4.0,2
1276,1,11,1717600500000,1717612980000,5.0,773.5,-10.0,true,121.56999,787.5,58365.59,false,false,false,18912.5,18991.25,true,false,4.0,2
1283,1,11,1717617600000,1717682220000,5.0,-265.15,-10.0,true,258.05,463.04,58100.44,false,false,false,19030.115,19005.0,true,false,4.0,5
1296,1,11,1717734540000,1717757100000,5.0,-264.0,-10.0,true,250.0,127.15,57836.44,false,false,false,19053.75,19028.75,true,false,4.0,2
1303,1,11,1718049600000,1718064000000,5.0,-300.37,-10.0,true,374.27,15.299999,57536.066,false,false,false,19078.568,19049.932,true,false,4.0,2
1310,1,11,1718085660000,1718093340000,5.0,-264.0,-10.0,true,303.69,8.89,57272.066,false,false,false,19078.0,19053.0,true,false,4.0,2
1317,1,11,1718136000000,1718195400000,5.0,772.9,-10.0,true,154.06999,786.9,58044.965,false,false,false,19209.06,19287.75,true,false,4.0,5
1330,1,11,1718230080000,1718281800000,5.0,772.4,-10.0,true,113.39,786.4,58817.363,false,false,false,19564.36,19643.0,true,false,4.0,5
1343,1,11,1718346060000,1718352360000,5.0,-264.0,-10.0,true,408.47,89.32,58553.363,false,false,false,19625.5,19600.5,true,false,4.0,2
1350,1,11,1718395200000,1718395200000,5.0,-65.47,-10.0,true,83.94,5.2799997,58487.89,false,false,false,19667.146,19662.0,true,false,4.0,0
1355,1,11,1718607780000,1718628000000,5.0,-264.0,-10.0,true,250.0,370.39,58223.89,false,false,false,19692.25,19667.25,true,false,4.0,3
1364,1,11,1718654400000,1718673180000,5.0,-264.65,-10.0,true,332.84,249.59999,57959.24,false,false,false,19904.314,19879.25,true,false,4.0,2
1371,1,11,1718694840000,1718718360000,5.0,-264.0,-10.0,true,250.0,643.98004,57695.24,false,false,false,19915.5,19890.5,true,false,4.0,3
1380,1,11,1718776200000,1718841600000,5.0,133.5,-10.0,true,47.690002,294.08002,57828.74,false,false,false,19934.0,19948.75,true,false,4.0,6
1393,1,11,1718856000000,1718887140000,5.0,-264.8,-10.0,true,250.81,799.07996,57563.94,false,false,false,20004.08,19979.0,true,false,4.0,3
1426,1,11,1720044000000,1720051200000,5.0,-111.37,-10.0,true,206.15999,0.0,57452.566,false,false,false,20173.236,20163.5,true,false,4.0,2
1437,1,11,1720152000000,1720182600000,5.0,-264.0,-10.0,true,250.0,786.86,57188.566,false,false,false,20181.5,20156.5,true,false,4.0,3
1446,1,11,1720209600000,1720209600000,5.0,-112.93,-10.0,true,134.39,0.0,57075.64,false,false,false,20388.393,20378.5,true,false,4.0,0
1451,1,11,1720440000000,1720468800000,5.0,388.65,-10.0,true,338.90997,644.98,57464.29,false,false,false,20395.734,20436.0,true,false,4.0,3
1458,1,11,1720500960000,1720527900000,5.0,-264.0,-10.0,true,255.40001,92.37,57200.29,false,false,false,20512.25,20487.25,true,false,4.0,3
1470,1,11,1720606980000,1720623660000,5.0,-264.0,-10.0,true,250.0,585.57,56936.29,false,false,false,20512.25,20487.25,true,false,4.0,2
1477,1,11,1720627200000,1720641600000,5.0,1225.5,-10.0,true,67.84,1462.61,58161.79,false,false,false,20543.049,20667.0,true,false,4.0,2
1485,1,11,1720701000000,1720713600000,5.0,-4051.37,-10.0,true,4097.0303,913.54,54110.414,false,false,false,20666.0,20262.264,true,false,4.0,2
1645,1,11,1730088180000,1730117040000,5.0,-264.0,-10.0,true,250.0,600.32,53846.414,false,false,false,20472.5,20447.5,true,false,4.0,3
1657,1,11,1730232000000,1730251320000,5.0,774.67,-10.0,true,89.630005,788.67993,54621.09,false,false,false,20555.883,20634.75,true,false,4.0,2
1664,1,11,1730270940000,1730277600000,5.0,-264.0,-10.0,true,250.0,165.99,54357.09,false,false,false,20607.5,20582.5,true,false,4.0,2
1704,1,11,1730909340000,1730923200000,5.0,1553.5,-10.0,true,70.240005,1618.54,55910.59,false,false,false,20607.5,20764.25,true,false,4.0,2
1709,1,11,1730952000000,1730985240000,5.0,773.55,-10.0,true,105.94,787.52997,56684.14,false,false,false,20793.746,20872.5,true,false,4.0,3
1718,1,11,1730995200000,1731009600000,5.0,686.33,-10.0,true,367.7,702.06,57370.465,false,false,false,21042.469,21112.5,true,false,4.0,2
1723,1,11,1731039060000,1731060840000,5.0,-264.0,-10.0,true,250.0,346.39,57106.465,false,false,false,21112.25,21087.25,true,false,4.0,2
1730,1,11,1731096000000,1731096000000,5.0,-24.0,-10.0,true,98.69,39.99,57082.465,false,false,false,21124.0,21123.0,true,false,4.0,0
1738,1,11,1731312300000,1731335400000,5.0,-264.0,-10.0,true,358.58002,359.19,56818.465,false,false,false,21195.0,21170.0,true,false,4.0,2
1778,1,11,1733160180000,1733169600000,5.0,-371.5,-10.0,true,784.45996,48.09,56446.965,false,false,false,21195.0,21159.25,true,false,4.0,2
1789,1,11,1733256000000,1733270400000,5.0,783.38,-10.0,true,160.94,823.75,57230.34,false,false,false,21200.215,21279.953,true,false,4.0,2
1796,1,11,1733284800000,1733310780000,5.0,772.5,-10.0,true,33.629997,786.51,58002.84,false,false,false,21287.85,21366.5,true,false,4.0,2
1803,1,11,1733313600000,1733328060000,5.0,774.08,-10.0,true,281.50998,788.07,58776.914,false,false,false,21364.193,21443.0,true,false,4.0,2
1810,1,11,1733342400000,1733423040000,5.0,-262.75,-10.0,true,248.75,546.64,58514.164,false,false,false,21461.125,21436.25,true,false,4.0,6
1828,1,11,1733491860000,1733500800000,5.0,1085.85,-10.0,true,250.13,1372.65,59600.016,false,false,false,21465.0,21574.984,true,false,4.0,2
1835,1,11,1733515200000,1733515200000,5.0,-95.7,-10.0,true,95.600006,10.290001,59504.316,false,false,false,21592.17,21584.0,true,false,4.0,0
1840,1,11,1733728800000,1733737980000,5.0,-264.0,-10.0,true,250.0,482.09998,59240.316,false,false,false,21614.0,21589.0,true,false,4.0,2
1862,1,11,1734083460000,1734100920000,5.0,773.5,-10.0,true,90.03,787.5,60013.816,false,false,false,21760.0,21838.75,true,false,4.0,2
1869,1,11,1734321600000,1734354780000,5.0,772.58,-10.0,true,200.83,786.56995,60786.39,false,false,false,21784.094,21862.75,true,false,4.0,3
1878,1,11,1734364800000,1734379200000,5.0,1310.6,-10.0,true,11.26,1498.62,62096.992,false,false,false,21972.791,22105.25,true,false,4.0,2
1883,1,11,1734409320000,1734422400000,5.0,-823.95,-10.0,true,866.97,2.49,61273.04,false,false,false,22105.25,22024.254,true,false,4.0,2
2040,1,11,1739564100000,1739564100000,5.0,-16.5,-10.0,true,2.5,10.93,61256.54,false,false,false,22105.25,22105.0,true,false,4.0,0
2045,1,11,1739764800000,1739779200000,5.0,-263.52,-10.0,true,264.29,182.95,60993.016,false,false,false,22185.703,22160.75,true,false,4.0,2
2055,1,11,1739865600000,1739880000000,5.0,-388.6,-10.0,true,515.85,42.26,60604.414,false,false,false,22239.36,22201.898,true,false,4.0,2
2095,2,11,1741280640000,1741291200000,3.0,827.0,-6.0,true,265.788,1109.418,61431.414,false,false,false,20154.75,20015.25,false,true,4.0,2
2100,2,11,1741622400000,1741636800000,3.0,707.93,-6.0,true,323.97,1872.69,62139.344,false,false,false,19553.154,19433.5,false,true,4.0,2
2123,2,11,1743684480000,1743696060000,3.0,-295.0,-6.0,true,1168.434,950.574,61844.344,false,false,false,18706.5,18754.0,false,true,4.0,2
2217,1,11,1749581760000,1749585600000,5.0,258.5,-10.0,true,268.29,541.58,62102.844,false,false,false,21911.75,21939.0,true,false,4.0,2
2225,1,11,1749657600000,1749672000000,5.0,-1077.08,-10.0,true,2032.28,237.29999,61025.77,false,false,false,21971.559,21865.25,true,false,4.0,2
2230,1,11,1750086900000,1750089600000,5.0,-407.25,-10.0,true,540.02,100.09,60618.52,false,false,false,21971.5,21932.176,true,false,4.0,2
2249,1,11,1750780800000,1750795200000,5.0,410.45,-10.0,true,51.72,825.15,61028.97,false,false,false,22141.305,22183.75,true,false,4.0,2
2254,1,11,1750827060000,1750856040000,5.0,773.5,-10.0,true,185.69,787.5,61802.47,false,false,false,22202.5,22281.25,true,false,4.0,3
2266,1,11,1750910400000,1750926300000,5.0,772.52,-10.0,true,53.16,786.52,62574.996,false,false,false,22273.848,22352.5,true,false,4.0,2
2273,1,11,1750939200000,1750961100000,5.0,774.67,-10.0,true,997.95996,788.67993,63349.67,false,false,false,22356.383,22435.25,true,false,4.0,2
2280,1,11,1750968000000,1751006820000,5.0,774.02,-10.0,true,317.72,788.03,64123.695,false,false,false,22450.447,22529.25,true,false,4.0,3
2289,1,11,1751011200000,1751029500000,5.0,-262.87,-10.0,true,248.86,512.52997,63860.82,false,false,false,22519.637,22494.75,true,false,4.0,2
2296,1,11,1751040000000,1751050800000,5.0,-1931.85,-10.0,true,2094.27,0.0,61928.97,false,false,false,22592.535,22400.75,true,false,4.0,1
2301,1,11,1751256000000,1751290320000,5.0,-264.25,-10.0,true,250.25,417.64,61664.72,false,false,false,22654.025,22629.0,true,false,4.0,3
2322,1,11,1751525040000,1751532960000,5.0,-264.0,-10.0,true,250.0,141.92,61400.72,false,false,false,22674.75,22649.75,true,false,4.0,2
2341,1,11,1752148800000,1752163200000,5.0,-466.25,-10.0,true,1670.13,197.97,60934.47,false,false,false,22880.5,22835.275,true,false,4.0,2
2351,1,11,1752595560000,1752609600000,5.0,-1146.5,-10.0,true,1150.51,140.03,59787.97,false,false,false,22989.25,22876.0,true,false,4.0,2
2359,1,11,1752760500000,1752768000000,5.0,876.35,-10.0,true,425.61002,940.6,60664.32,false,false,false,22989.25,23078.285,true,false,4.0,2
2366,1,11,1752782400000,1752848040000,5.0,-264.2,-10.0,true,250.18999,692.2,60400.12,false,false,false,23086.27,23061.25,true,false,4.0,5
2379,1,11,1753074240000,1753102500000,5.0,-264.0,-10.0,true,250.0,326.71002,60136.12,false,false,false,23115.25,23090.25,true,false,4.0,3
