"Strategy Name";"Filters result";"Fitness (IS)";"Symbol (IS)";"TimeFrame (IS)";"Net profit (IS)";"Mini equity chart (IS)";"# of trades (IS)";"Profit factor (IS)";"Sharpe Ratio (IS)";"R Expectancy (IS)";"Annual % Return (IS)";"Stability (IS)";"Symmetry (IS)";"Drawdown (IS)";"Win/Loss ratio (IS)";"Ret/DD Ratio (IS)";"CAGR/Max DD % (IS)";"Avg. Win (IS)";"Avg. Loss (IS)";"Avg. Bars Win (IS)";"Avg. Bars Loss (IS)";"Avg. Bars in Trade (IS)";"Exposure (IS)";"Fitness (OOS)";"Net profit (OOS)";"Mini equity chart (OOS)";"# of trades (OOS)";"Profit factor (OOS)";"Sharpe Ratio (OOS)";"R Expectancy (OOS)";"Annual % Return (OOS)";"Stability (OOS)";"Symmetry (OOS)";"Drawdown (OOS)";"Win/Loss ratio (OOS)";"Ret/DD Ratio (OOS)";"CAGR/Max DD % (OOS)";"Avg. Win (OOS)";"Avg. Loss (OOS)";"Avg. Bars Win (OOS)";"Avg. Bars Loss (OOS)";"Avg. Bars in Trade (OOS)";"Exposure (OOS)"
"Strategy 1.0.98(2)";"";"0.2";"AUDUSD_H1";"H1";"-6383.51";"";"896";"0.0";"-12.6";"-0.99";"-319.18";"-0.99";"33.79";"6383.51";"0.01";"-1.0";"0.0";"1.54";"7.21";"11.22";"10.3";"10.31";"11.75";"0.06";"-10.8";"";"2";"0.0";"-46.16";"-1.0";"-1.08";"-0.39";"0.0";"10.8";"0.0";"-1.0";"-1.0";"0.0";"5.4";"0.0";"4.0";"4.0";"0.0"
"Strategy 1.17.129";"";"0.2";"AUDUSD_H1";"H1";"-3540.29";"";"451";"0.07";"-9.37";"-0.89";"-177.01";"-0.93";"85.35";"3584.68";"0.03";"-0.99";"0.0";"19.05";"8.78";"10.87";"5.63";"5.81";"2.35";"0.06";"-17.65";"";"3";"0.0";"0.0";"-1.0";"-1.76";"0.0";"67.14";"17.65";"0.0";"-1.0";"-1.01";"0.0";"5.88";"0.0";"2.33";"2.33";"0.0"
"Strategy 1.17.127";"";"0.08";"AUDUSD_H1";"H1";"-311.33";"";"28";"0.23";"-1.91";"-0.55";"-15.57";"-0.77";"66.5";"327.08";"0.4";"-0.95";"-0.53";"11.5";"20.17";"2.13";"3.35";"3.0";"0.0";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.17.128";"";"0.2";"AUDUSD_H1";"H1";"-4834.18";"";"643";"0.04";"-11.01";"-0.93";"-241.71";"-0.93";"76.25";"4834.18";"0.03";"-1.0";"0.0";"9.7";"8.1";"6.57";"4.75";"4.81";"1.37";"0.06";"-14.01";"";"2";"0.0";"-1059.36";"-1.0";"-1.4";"-0.44";"97.05";"14.01";"0.0";"-1.0";"-1.0";"0.0";"7.01";"0.0";"1.0";"1.0";"0.0"
"Strategy 1.19.196";"";"0.2";"AUDUSD_H1";"H1";"-4431.41";"";"620";"0.09";"-9.33";"-0.85";"-221.57";"-0.99";"97.84";"4431.41";"0.08";"-1.0";"0.0";"9.86";"8.45";"4.89";"4.4";"4.44";"0.39";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.19.197";"";"0.2";"AUDUSD_H1";"H1";"-4047.4";"";"512";"0.04";"-10.2";"-0.95";"-202.37";"-0.92";"80.39";"4047.4";"0.02";"-1.0";"0.0";"18.65";"8.33";"24.5";"8.28";"8.53";"7.84";"0.06";"-7.09";"";"1";"0.0";"0.0";"-1.0";"-0.71";"0.0";"0.0";"7.09";"0.0";"-1.0";"-1.0";"0.0";"7.09";"0.0";"1.0";"1.0";"0.0"
"Strategy 1.19.194";"";"0.2";"AUDUSD_H1";"H1";"-5039.47";"";"677";"0.07";"-9.56";"-0.9";"-251.97";"-0.96";"91.25";"5062.34";"0.03";"-1.0";"0.0";"23.5";"8.24";"28.24";"14.44";"14.78";"19.78";"0.06";"-24.94";"";"4";"0.0";"-109.27";"-1.0";"-2.49";"-0.39";"16.49";"24.94";"0.0";"-1.0";"-1.0";"0.0";"6.24";"0.0";"2.5";"2.5";"0.0"
"Strategy 1.19.195";"";"0.2";"AUDUSD_H1";"H1";"-4054.8";"";"548";"0.17";"-5.99";"-0.8";"-202.74";"-0.94";"85.46";"4276.72";"0.03";"-0.95";"0.0";"49.18";"9.21";"24.29";"9.28";"9.75";"9.6";"0.06";"-14.18";"";"2";"0.0";"0.0";"-1.0";"-1.42";"0.0";"0.0";"14.18";"0.0";"-1.0";"-1.0";"0.0";"7.09";"0.0";"8.5";"8.5";"0.0"
"Strategy 1.13.180(1)";"";"0.2";"AUDUSD_H1";"H1";"-2856.11";"";"387";"0.0";"-9.59";"-0.98";"-142.81";"-0.95";"95.75";"2857.57";"0.02";"-1.0";"0.0";"0.31";"7.54";"4.25";"8.86";"8.76";"3.23";"0.06";"-3.49";"";"1";"0.0";"0.0";"-1.0";"-0.35";"0.0";"0.0";"3.49";"0.0";"-1.0";"-1.0";"0.0";"3.49";"0.0";"5.0";"5.0";"0.0"
"Strategy 1.17.121";"";"0.2";"AUDUSD_H1";"H1";"-4127.84";"";"549";"0.05";"-10.21";"-0.91";"-206.39";"-0.97";"84.92";"4127.84";"0.04";"-1.0";"0.0";"10.93";"8.22";"21.25";"16.38";"16.56";"18.41";"0.06";"-3.3";"";"1";"0.0";"0.0";"-1.0";"-0.33";"0.0";"0.0";"3.3";"0.0";"-1.0";"-1.0";"0.0";"3.3";"0.0";"29.0";"29.0";"0.0"
"Strategy 1.17.122";"";"0.2";"AUDUSD_H1";"H1";"-1713.04";"";"239";"0.29";"-4.21";"-0.62";"-85.65";"-0.94";"89.29";"1800.15";"0.15";"-0.95";"0.0";"22.29";"11.56";"40.29";"19.93";"22.57";"13.42";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.17.120";"";"0.18";"AUDUSD_H1";"H1";"-1041.17";"";"113";"0.14";"-4.13";"-0.72";"-52.06";"-0.92";"89.94";"1041.17";"0.2";"-1.0";"0.0";"8.61";"12.82";"6.42";"6.12";"6.17";"0.0";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.3.166(1)";"";"0.12";"AUDUSD_H1";"H1";"-559.48";"";"46";"0.14";"-2.67";"-0.73";"-27.97";"-0.74";"9.1";"559.48";"0.18";"-1.0";"-0.6";"13.21";"16.72";"19.71";"8.95";"10.59";"0.39";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.17.126";"";"0.2";"AUDUSD_H1";"H1";"-7045.32";"";"959";"0.06";"-13.29";"-0.93";"-352.27";"-0.96";"93.05";"7079.71";"0.01";"-1.0";"0.0";"35.44";"7.93";"19.15";"8.83";"8.97";"11.46";"0.06";"-24.72";"";"4";"0.0";"-37.46";"-1.0";"-2.47";"-0.39";"73.84";"24.72";"0.0";"-1.0";"-1.0";"0.0";"6.18";"0.0";"3.25";"3.25";"0.0"
"Strategy 1.17.123";"";"0.2";"AUDUSD_H1";"H1";"-1996.17";"";"269";"0.17";"-5.55";"-0.73";"-99.81";"-0.97";"73.6";"1996.17";"0.14";"-1.0";"0.0";"12.6";"10.22";"32.42";"21.97";"23.25";"15.38";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.17.124";"";"0.2";"AUDUSD_H1";"H1";"-2611.5";"";"338";"0.08";"-8.55";"-0.85";"-130.58";"-0.94";"98.63";"2613.02";"0.08";"-1.0";"0.0";"10.0";"9.08";"21.13";"16.29";"16.63";"11.17";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.13.115(1)";"";"0.2";"AUDUSD_H1";"H1";"-5419.28";"";"718";"0.04";"-12.2";"-0.95";"-270.96";"-0.95";"96.94";"5419.28";"0.02";"-1.0";"0.0";"19.6";"7.97";"6.64";"4.02";"4.06";"0.0";"0.06";"-17.51";"";"3";"0.0";"0.0";"-1.0";"-1.75";"0.0";"0.0";"17.51";"0.0";"-1.0";"-1.0";"0.0";"5.84";"0.0";"4.67";"4.67";"0.0"
"Strategy 1.0.98(3)";"";"0.06";"AUDUSD_H1";"H1";"-118.25";"";"8";"0.17";"-1.42";"-0.62";"-5.91";"-0.49";"15.84";"118.25";"0.33";"-1.0";"-0.52";"11.94";"23.69";"15.0";"11.67";"12.5";"0.1";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.19.192";"";"0.27";"AUDUSD_H1";"H1";"6.32";"";"1";"5.0";"0.0";"99999.0";"0.32";"0.0";"0.0";"0.0";"99999.0";"10.0";"0.0";"6.32";"0.0";"5.0";"0.0";"5.0";"0.0";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.0.99(14)";"";"0.2";"AUDUSD_H1";"H1";"-5048.17";"";"659";"0.03";"-11.55";"-0.96";"-252.41";"-0.95";"61.64";"5048.17";"0.01";"-1.0";"0.0";"18.12";"8.02";"25.33";"16.01";"16.13";"22.92";"0.06";"-3.19";"";"1";"0.0";"0.0";"-1.0";"-0.32";"0.0";"0.0";"3.19";"0.0";"-1.0";"-1.0";"0.0";"3.19";"0.0";"34.0";"34.0";"0.0"
"Strategy 1.19.193";"";"0.2";"AUDUSD_H1";"H1";"-2748.73";"";"373";"0.01";"-9.5";"-0.96";"-137.44";"-0.98";"74.37";"2748.73";"0.03";"-1.0";"0.0";"1.44";"7.66";"3.17";"5.13";"5.07";"0.78";"0.06";"-6.94";"";"1";"0.0";"0.0";"-1.0";"-0.69";"0.0";"0.0";"6.94";"0.0";"-1.0";"-1.0";"0.0";"6.94";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.3.154(3)";"";"0.2";"AUDUSD_H1";"H1";"-1853.95";"";"250";"0.17";"-5.6";"-0.74";"-92.7";"-0.96";"85.59";"1909.02";"0.13";"-0.97";"0.0";"13.19";"10.02";"20.29";"17.91";"18.18";"9.3";"0.06";"-7.17";"";"1";"0.0";"0.0";"-1.0";"-0.72";"0.0";"0.0";"7.17";"0.0";"-1.0";"-1.0";"0.0";"7.17";"0.0";"2.0";"2.0";"0.0"
"Strategy 1.19.190";"";"0.17";"AUDUSD_H1";"H1";"-659.66";"";"70";"0.51";"-1.27";"-0.39";"-32.98";"-0.82";"2.85";"688.05";"0.27";"-0.96";"-0.62";"45.02";"24.27";"27.27";"8.0";"12.13";"1.67";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.19.191";"";"0.06";"AUDUSD_H1";"H1";"-176.17";"";"8";"0.0";"-1.66";"-1.0";"-8.81";"-0.53";"17.91";"176.17";"0.0";"-1.0";"-0.52";"0.0";"22.02";"0.0";"17.13";"17.13";"0.29";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.4.116(1)";"";"0.2";"AUDUSD_H1";"H1";"-2228.01";"";"298";"0.05";"-7.15";"-0.91";"-111.4";"-0.92";"94.92";"2231.35";"0.05";"-1.0";"0.0";"7.55";"8.22";"16.86";"16.88";"16.88";"0.0";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.21.141(1)";"";"0.19";"AUDUSD_H1";"H1";"-1005.61";"";"109";"0.34";"-2.5";"-0.55";"-50.28";"-0.94";"35.27";"1119.43";"0.2";"-0.9";"0.0";"28.94";"16.78";"24.28";"13.25";"15.07";"3.43";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.19.189";"";"0.2";"AUDUSD_H1";"H1";"-5808.27";"";"804";"0.02";"-18.21";"-0.94";"-290.41";"-0.98";"95.88";"5808.27";"0.04";"-1.0";"0.0";"4.96";"7.7";"14.33";"12.01";"12.09";"12.05";"0.06";"-17.26";"";"3";"0.0";"-77.8";"-1.0";"-1.73";"-0.39";"25.71";"17.26";"0.0";"-1.0";"-1.0";"0.0";"5.75";"0.0";"9.33";"9.33";"0.0"
"Strategy 1.0.106";"";"0.27";"AUDUSD_H1";"H1";"56.5";"";"3";"5.0";"1.23";"99999.0";"2.82";"0.56";"54.71";"0.0";"99999.0";"10.0";"0.0";"18.83";"0.0";"20.33";"0.0";"20.33";"0.1";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.19.187";"";"0.2";"AUDUSD_H1";"H1";"-3647.95";"";"465";"0.07";"-8.5";"-0.9";"-182.4";"-0.91";"0.0";"3647.95";"0.03";"-1.0";"0.0";"23.94";"8.69";"21.58";"12.6";"12.83";"11.75";"0.06";"-7.1";"";"1";"0.0";"0.0";"-1.0";"-0.71";"0.0";"0.0";"7.1";"0.0";"-1.0";"-1.0";"0.0";"7.1";"0.0";"1.0";"1.0";"0.0"
"Strategy 1.19.188";"";"0.2";"AUDUSD_H1";"H1";"-1951.18";"";"238";"0.13";"-5.85";"-0.82";"-97.56";"-0.87";"64.21";"2008.79";"0.06";"-0.97";"0.0";"23.23";"10.01";"18.54";"12.35";"12.68";"4.6";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.19.185";"";"0.2";"AUDUSD_H1";"H1";"-6622.19";"";"926";"0.1";"-9.97";"-0.87";"-331.11";"-0.99";"88.68";"6622.19";"0.03";"-1.0";"0.0";"25.28";"8.2";"15.59";"10.91";"11.06";"16.55";"0.06";"-17.39";"";"3";"0.0";"-87.03";"-1.0";"-1.74";"-0.39";"25.56";"17.39";"0.0";"-1.0";"-1.0";"0.0";"5.8";"0.0";"10.33";"10.33";"0.0"
"Strategy 1.19.186";"";"0.06";"AUDUSD_H1";"H1";"-29.41";"";"1";"0.0";"0.0";"-1.0";"-1.47";"0.0";"0.0";"29.41";"0.0";"-1.0";"-0.5";"0.0";"29.41";"0.0";"18.0";"18.0";"0.0";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.19.183";"";"0.2";"AUDUSD_H1";"H1";"-1920.48";"";"249";"0.17";"-5.62";"-0.76";"-96.02";"-0.97";"22.31";"1973.31";"0.09";"-0.97";"0.0";"20.27";"10.16";"51.8";"17.97";"20.68";"13.42";"0.06";"-10.55";"";"2";"0.0";"-44.15";"-1.0";"-1.05";"-0.39";"47.14";"10.55";"0.0";"-1.0";"-1.0";"0.0";"5.28";"0.0";"8.5";"8.5";"0.0"
"Strategy 1.19.184";"";"0.2";"AUDUSD_H1";"H1";"-3347.62";"";"439";"0.08";"-9.25";"-0.87";"-167.38";"-0.91";"99.87";"3418.31";"0.06";"-0.98";"0.0";"11.46";"8.73";"11.5";"8.57";"8.73";"4.11";"0.06";"-7.12";"";"1";"0.0";"0.0";"-1.0";"-0.71";"0.0";"0.0";"7.12";"0.0";"-1.0";"-1.0";"0.0";"7.12";"0.0";"3.0";"3.0";"0.0"
"Strategy 1.3.129(2)";"";"0.2";"AUDUSD_H1";"H1";"-3832.9";"";"514";"0.08";"-9.58";"-0.89";"-191.64";"-0.95";"75.34";"3832.9";"0.04";"-1.0";"0.0";"15.61";"8.41";"42.45";"24.25";"24.98";"35.26";"0.06";"-3.12";"";"1";"0.0";"0.0";"-1.0";"-0.31";"0.0";"0.0";"3.12";"0.0";"-1.0";"-1.0";"0.0";"3.12";"0.0";"35.0";"35.0";"0.0"
"Strategy 1.3.109(1)";"";"0.2";"AUDUSD_H1";"H1";"-1916.86";"";"247";"0.11";"-6.65";"-0.82";"-95.84";"-0.91";"81.5";"1922.1";"0.08";"-1.0";"0.0";"12.87";"9.48";"23.84";"18.39";"18.81";"9.7";"0.06";"-3.42";"";"1";"0.0";"0.0";"-1.0";"-0.34";"0.0";"0.0";"3.42";"0.0";"-1.0";"-1.0";"0.0";"3.42";"0.0";"7.0";"7.0";"0.0"
"Strategy 1.0.86(1)";"";"0.16";"AUDUSD_H1";"H1";"-489.75";"";"65";"0.0";"-3.4";"-1.0";"-24.49";"-0.91";"94.07";"489.75";"0.0";"-1.0";"-0.58";"0.0";"7.53";"0.0";"7.29";"7.29";"0.2";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.13.192(1)";"";"0.2";"AUDUSD_H1";"H1";"-2482.4";"";"339";"0.13";"-7.16";"-0.79";"-124.12";"-0.98";"7.74";"2537.33";"0.09";"-0.98";"0.0";"13.27";"9.25";"56.52";"32.43";"34.49";"33.69";"0.06";"-10.73";"";"2";"0.0";"0.0";"-1.0";"-1.07";"0.0";"48.41";"10.73";"0.0";"-1.0";"-1.0";"0.0";"5.36";"0.0";"7.5";"7.5";"0.0"
"Strategy 1.0.99(11)";"";"0.06";"AUDUSD_H1";"H1";"-80.02";"";"12";"0.31";"-1.07";"-0.46";"-4.0";"-0.69";"26.12";"96.51";"0.5";"-0.83";"-0.42";"8.81";"14.4";"4.5";"18.88";"14.08";"0.39";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.19.181";"";"0.2";"AUDUSD_H1";"H1";"-1810.58";"";"247";"0.05";"-7.31";"-0.92";"-90.53";"-0.97";"0.0";"1810.58";"0.04";"-1.0";"0.0";"10.6";"8.01";"6.89";"8.5";"8.44";"0.0";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.19.182";"";"0.18";"AUDUSD_H1";"H1";"-858.52";"";"101";"0.14";"-3.53";"-0.58";"-42.93";"-0.92";"70.63";"875.11";"0.49";"-0.98";"-0.72";"4.25";"14.69";"2.97";"4.13";"3.75";"0.0";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.19.180";"";"0.2";"AUDUSD_H1";"H1";"-2287.57";"";"315";"0.0";"-8.74";"-0.99";"-114.38";"-0.97";"85.65";"2287.57";"0.01";"-1.0";"0.0";"0.51";"7.34";"3.33";"6.8";"6.77";"1.27";"0.06";"-7.22";"";"1";"0.0";"-15.88";"-1.0";"-0.72";"0.0";"0.0";"7.22";"0.0";"-1.0";"-1.0";"0.0";"7.22";"0.0";"3.0";"3.0";"0.0"
"Strategy 1.3.130(1)";"";"0.2";"AUDUSD_H1";"H1";"-2627.71";"";"344";"0.04";"-9.51";"-0.92";"-131.39";"-0.96";"83.07";"2655.68";"0.04";"-0.99";"0.0";"10.29";"8.29";"5.0";"5.09";"5.08";"0.0";"0.06";"-6.98";"";"1";"0.0";"0.0";"-1.0";"-0.7";"0.0";"0.0";"6.98";"0.0";"-1.0";"-1.0";"0.0";"6.98";"0.0";"6.0";"6.0";"0.0"
"Strategy 1.21.108(1)";"";"0.2";"AUDUSD_H1";"H1";"-7644.63";"";"1043";"0.02";"-13.93";"-0.96";"-382.23";"-0.98";"91.92";"7644.63";"0.02";"-1.0";"0.0";"7.5";"7.65";"9.05";"7.53";"7.57";"5.58";"0.06";"-35.48";"";"5";"0.0";"-81.64";"-1.0";"-3.55";"-0.39";"65.49";"35.48";"0.0";"-1.0";"-1.0";"0.0";"7.1";"0.0";"2.4";"2.4";"0.0"
"Strategy 1.17.107";"";"0.2";"AUDUSD_H1";"H1";"-5089.71";"";"686";"0.02";"-12.82";"-0.96";"-254.49";"-0.97";"88.75";"5089.71";"0.02";"-1.0";"0.0";"5.35";"7.72";"11.25";"14.19";"14.13";"16.65";"0.06";"-14.49";"";"2";"0.0";"-7669.43";"-1.0";"-1.45";"-0.44";"99.59";"14.49";"0.0";"-1.0";"-1.0";"0.0";"7.24";"0.0";"6.5";"6.5";"0.0"
"Strategy 1.19.178";"";"0.2";"AUDUSD_H1";"H1";"-2621.4";"";"341";"0.07";"-8.61";"-0.88";"-131.07";"-0.94";"68.3";"2621.4";"0.06";"-1.0";"0.0";"10.39";"8.69";"46.83";"32.77";"33.51";"34.08";"0.06";"-3.22";"";"1";"0.0";"0.0";"-1.0";"-0.32";"0.0";"0.0";"3.22";"0.0";"-1.0";"-1.0";"0.0";"3.22";"0.0";"33.0";"33.0";"0.0"
"Strategy 1.17.108";"";"0.2";"AUDUSD_H1";"H1";"-1661.91";"";"204";"0.15";"-4.86";"-0.76";"-83.1";"-0.91";"94.13";"1691.02";"0.11";"-0.98";"0.0";"14.43";"10.74";"37.76";"21.39";"23.08";"12.24";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.19.179";"";"0.2";"AUDUSD_H1";"H1";"-1430.32";"";"171";"0.16";"-4.71";"-0.75";"-71.52";"-0.96";"18.52";"1490.63";"0.13";"-0.96";"0.0";"14.23";"11.19";"35.63";"17.65";"19.65";"7.84";"0.06";"-7.19";"";"1";"0.0";"0.0";"-1.0";"-0.72";"0.0";"0.0";"7.19";"0.0";"-1.0";"-1.0";"0.0";"7.19";"0.0";"21.0";"21.0";"0.0"
"Strategy 1.5.99";"";"0.2";"AUDUSD_H1";"H1";"-2604.86";"";"352";"0.01";"-7.61";"-0.97";"-130.24";"-0.83";"99.64";"2619.96";"0.01";"-0.99";"0.0";"6.95";"7.61";"0.8";"1.9";"1.88";"0.0";"0.06";"-7.22";"";"1";"0.0";"0.0";"-1.0";"-0.72";"0.0";"0.0";"7.22";"0.0";"-1.0";"-1.0";"0.0";"7.22";"0.0";"1.0";"1.0";"0.0"
"Strategy 1.17.105";"";"0.18";"AUDUSD_H1";"H1";"-884.52";"";"106";"0.01";"-4.58";"-0.92";"-44.23";"-0.94";"53.59";"885.52";"0.07";"-1.0";"-0.75";"0.78";"9.08";"14.14";"13.0";"13.05";"2.15";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.19.176";"";"0.2";"AUDUSD_H1";"H1";"-2558.18";"";"334";"0.04";"-9.56";"-0.92";"-127.91";"-0.9";"91.9";"2580.25";"0.05";"-0.99";"0.0";"6.24";"8.36";"10.25";"11.72";"11.65";"0.0";"0.06";"-3.32";"";"1";"0.0";"0.0";"-1.0";"-0.33";"0.0";"0.0";"3.32";"0.0";"-1.0";"-1.0";"0.0";"3.32";"0.0";"11.0";"11.0";"0.0"
"Strategy 1.19.177";"";"0.2";"AUDUSD_H1";"H1";"-2955.11";"";"405";"0.03";"-11.02";"-0.9";"-147.76";"-0.98";"89.75";"2955.11";"0.08";"-1.0";"0.0";"3.26";"8.14";"12.93";"14.24";"14.15";"8.52";"0.06";"-3.4";"";"1";"0.0";"0.0";"-1.0";"-0.34";"0.0";"0.0";"3.4";"0.0";"-1.0";"-1.0";"0.0";"3.4";"0.0";"7.0";"7.0";"0.0"
"Strategy 1.17.106";"";"0.2";"AUDUSD_H1";"H1";"-2200.0";"";"302";"0.22";"-5.0";"-0.71";"-110.0";"-0.97";"74.21";"2319.03";"0.11";"-0.95";"0.0";"21.26";"10.32";"46.38";"21.9";"24.25";"19.1";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.19.174";"";"0.2";"AUDUSD_H1";"H1";"-4861.95";"";"636";"0.05";"-11.68";"-0.93";"-243.1";"-0.94";"97.99";"4861.95";"0.02";"-1.0";"0.0";"25.75";"8.18";"18.1";"10.93";"11.04";"11.07";"0.06";"-10.46";"";"2";"0.0";"0.0";"-1.0";"-1.05";"0.0";"0.0";"10.46";"0.0";"-1.0";"-1.0";"0.0";"5.23";"0.0";"7.0";"7.0";"0.0"
"Strategy 1.19.175";"";"0.2";"AUDUSD_H1";"H1";"-1523.28";"";"177";"0.18";"-4.69";"-0.74";"-76.16";"-0.87";"68.81";"1531.51";"0.1";"-0.99";"0.0";"21.58";"11.61";"19.06";"9.51";"10.37";"2.74";"0.06";"-7.12";"";"1";"0.0";"-15.88";"-1.0";"-0.71";"0.0";"0.0";"7.12";"0.0";"-1.0";"-1.0";"0.0";"7.12";"0.0";"1.0";"1.0";"0.0"
"Strategy 1.17.109";"";"0.2";"AUDUSD_H1";"H1";"-3971.68";"";"530";"0.05";"-9.93";"-0.93";"-198.58";"-0.97";"89.74";"3971.68";"0.03";"-1.0";"0.0";"13.55";"8.06";"22.64";"21.81";"21.83";"26.35";"0.06";"-3.28";"";"1";"0.0";"0.0";"-1.0";"-0.33";"0.0";"0.0";"3.28";"0.0";"-1.0";"-1.0";"0.0";"3.28";"0.0";"33.0";"33.0";"0.0"
"Strategy 1.19.172";"";"0.2";"AUDUSD_H1";"H1";"-2383.12";"";"322";"0.14";"-7.39";"-0.77";"-119.16";"-0.96";"99.36";"2383.12";"0.12";"-1.0";"0.0";"10.88";"9.63";"19.51";"14.18";"14.76";"7.64";"0.06";"-3.43";"";"1";"0.0";"0.0";"-1.0";"-0.34";"0.0";"0.0";"3.43";"0.0";"-1.0";"-1.0";"0.0";"3.43";"0.0";"6.0";"6.0";"0.0"
