ticket,type,sample,open_time,close_time,size,pl,commission_swap,commission_applied,mae,mfe,balance,is_balance,is_canceled,is_pending,open_price,close_price,is_long,is_short,slippage_money,bars_in_trade
1488,1,11,1733491860000,1733500800000,5.0,1085.85,-10.0,true,250.13,1372.65,54205.516,false,false,false,21465.0,21574.984,true,false,4.0,2
1495,1,11,1733728800000,1733737980000,5.0,-264.0,-10.0,true,250.0,482.09998,53941.516,false,false,false,21614.0,21589.0,true,false,4.0,2
1517,1,11,1734083460000,1734100920000,5.0,773.5,-10.0,true,90.03,787.5,54715.016,false,false,false,21760.0,21838.75,true,false,4.0,2
1524,1,11,1734321600000,1734354780000,5.0,772.58,-10.0,true,200.83,786.56995,55487.59,false,false,false,21784.094,21862.75,true,false,4.0,3
1533,1,11,1734364800000,1734379200000,5.0,1310.6,-10.0,true,11.26,1498.62,56798.19,false,false,false,21972.791,22105.25,true,false,4.0,2
1538,1,11,1734409320000,1734422400000,5.0,-823.95,-10.0,true,866.97,2.49,55974.242,false,false,false,22105.25,22024.254,true,false,4.0,2
1668,1,11,1739764800000,1739779200000,5.0,-263.52,-10.0,true,264.29,182.95,55710.715,false,false,false,22185.703,22160.75,true,false,4.0,2
1678,1,11,1739865600000,1739880000000,5.0,-388.6,-10.0,true,515.85,42.26,55322.117,false,false,false,22239.36,22201.898,true,false,4.0,2
1715,2,11,1741280640000,1741291200000,3.0,827.0,-6.0,true,265.788,1109.418,56149.117,false,false,false,20154.75,20015.25,false,true,4.0,2
1720,2,11,1741622400000,1741636800000,3.0,707.93,-6.0,true,323.97,1872.69,56857.047,false,false,false,19553.154,19433.5,false,true,4.0,2
1743,2,11,1743684480000,1743696060000,3.0,-295.0,-6.0,true,1168.434,950.574,56562.047,false,false,false,18706.5,18754.0,false,true,4.0,2
1816,1,11,1749581760000,1749585600000,5.0,258.5,-10.0,true,268.29,541.58,56820.547,false,false,false,21911.75,21939.0,true,false,4.0,2
1824,1,11,1749657600000,1749672000000,5.0,-1077.08,-10.0,true,2032.28,237.29999,55743.47,false,false,false,21971.559,21865.25,true,false,4.0,2
1829,1,11,1750086900000,1750089600000,5.0,-407.25,-10.0,true,540.02,100.09,55336.22,false,false,false,21971.5,21932.176,true,false,4.0,2
1848,1,11,1750780800000,1750795200000,5.0,410.45,-10.0,true,51.72,825.15,55746.67,false,false,false,22141.305,22183.75,true,false,4.0,2
1853,1,11,1750827060000,1750856040000,5.0,773.5,-10.0,true,185.69,787.5,56520.17,false,false,false,22202.5,22281.25,true,false,4.0,3
1865,1,11,1750910400000,1750926300000,5.0,772.52,-10.0,true,53.16,786.52,57292.695,false,false,false,22273.848,22352.5,true,false,4.0,2
1872,1,11,1750939200000,1750961100000,5.0,774.67,-10.0,true,997.95996,788.67993,58067.37,false,false,false,22356.383,22435.25,true,false,4.0,2
1879,1,11,1750996800000,1751024280000,5.0,774.57,-10.0,true,70.49,788.58,58841.945,false,false,false,22477.893,22556.75,true,false,4.0,2
1886,1,11,1751025600000,1751040000000,5.0,180.7,-10.0,true,914.28,405.16998,59022.645,false,false,false,22563.281,22582.75,true,false,4.0,2
1893,1,11,1751256000000,1751290320000,5.0,-264.25,-10.0,true,250.25,417.64,58758.395,false,false,false,22654.025,22629.0,true,false,4.0,3
1911,1,11,1751525040000,1751532960000,5.0,-264.0,-10.0,true,250.0,141.92,58494.395,false,false,false,22674.75,22649.75,true,false,4.0,2
1927,1,11,1752148800000,1752163200000,5.0,-466.25,-10.0,true,1670.13,197.97,58028.145,false,false,false,22880.5,22835.275,true,false,4.0,2
1937,1,11,1752595560000,1752609600000,5.0,-1146.5,-10.0,true,1150.51,140.03,56881.645,false,false,false,22989.25,22876.0,true,false,4.0,2
1945,1,11,1752760500000,1752768000000,5.0,876.35,-10.0,true,425.61002,940.6,57757.996,false,false,false,22989.25,23078.285,true,false,4.0,2
1952,1,11,1752825660000,1752840300000,5.0,-264.0,-10.0,true,293.19,87.69,57493.996,false,false,false,23115.25,23090.25,true,false,4.0,2
1959,1,11,1753074240000,1753102500000,5.0,-264.0,-10.0,true,250.0,326.71002,57229.996,false,false,false,23115.25,23090.25,true,false,4.0,3
1980,1,11,1753357260000,1753359660000,5.0,-264.0,-10.0,true,250.0,22.48,56965.996,false,false,false,23249.25,23224.25,true,false,4.0,2
1987,1,11,1753416000000,1753430400000,5.0,-628.4,-10.0,true,730.05994,35.829998,56337.594,false,false,false,23282.627,23221.188,true,false,4.0,2
1994,1,11,1753675200000,1753694640000,5.0,-263.83,-10.0,true,249.82,352.61002,56073.77,false,false,false,23404.482,23379.5,true,false,4.0,2
2001,1,11,1753761600000,1753795800000,5.0,772.35,-10.0,true,50.84,786.35004,56846.12,false,false,false,23404.615,23483.25,true,false,4.0,3
2016,1,11,1753934400000,1753960260000,5.0,-263.33,-10.0,true,249.31999,464.15002,56582.797,false,false,false,23663.682,23638.75,true,false,4.0,2
2056,1,11,1755059580000,1755091500000,5.0,773.5,-10.0,true,255.91,787.5,57356.297,false,false,false,23858.5,23937.25,true,false,4.0,3
2128,1,11,1757477040000,1757493180000,5.0,-264.0,-10.0,true,250.0,325.44,57092.297,false,false,false,23891.5,23866.5,true,false,4.0,2
2135,1,11,1757505600000,1757520420000,5.0,-264.33,-10.0,true,479.45,904.37,56827.97,false,false,false,23919.533,23894.5,true,false,4.0,2
2145,1,11,1757587260000,1757593800000,5.0,-264.0,-10.0,true,250.0,257.31,56563.97,false,false,false,23920.0,23895.0,true,false,4.0,2
2152,1,11,1757606400000,1757620800000,5.0,-134.45,-10.0,true,302.4,196.39,56429.52,false,false,false,23995.295,23983.25,true,false,4.0,2
2157,1,11,1757650980000,1757664780000,5.0,-264.0,-10.0,true,250.0,196.86002,56165.52,false,false,false,24000.25,23975.25,true,false,4.0,2
2164,1,11,1757923200000,1757943480000,5.0,773.25,-10.0,true,632.5,787.25,56938.77,false,false,false,24121.275,24200.0,true,false,4.0,2
2171,1,11,1757952000000,1757966400000,5.0,284.9,-10.0,true,352.99,326.78003,57223.67,false,false,false,24263.61,24293.5,true,false,4.0,2
2176,1,11,1757995200000,1758029880000,5.0,-264.58,-10.0,true,250.56999,620.94,56959.094,false,false,false,24326.557,24301.5,true,false,4.0,3
2188,1,11,1758182400000,1758196800000,5.0,774.78,-10.0,true,79.57,917.04004,57733.87,false,false,false,24413.45,24492.326,true,false,4.0,2
2195,1,11,1758211260000,1758225600000,5.0,-489.0,-10.0,true,489.62003,491.99002,57244.87,false,false,false,24492.25,24444.75,true,false,4.0,2
2203,1,11,1758297600000,1758297600000,5.0,59.8,-10.0,true,12.740001,79.82,57304.67,false,false,false,24525.62,24533.0,true,false,4.0,0
2208,1,11,1758556800000,1758571200000,5.0,852.5,-10.0,true,12.5,1146.2001,58157.17,false,false,false,24666.85,24753.5,true,false,4.0,2
2213,1,11,1758600000000,1758626040000,5.0,-263.02,-10.0,true,249.45,234.13,57894.145,false,false,false,24761.152,24736.25,true,false,4.0,2
2238,1,11,1759377600000,1759405680000,5.0,773.53,-10.0,true,127.24,787.51,58667.67,false,false,false,24849.748,24928.5,true,false,4.0,2
2245,1,11,1759464000000,1759490760000,5.0,-264.67,-10.0,true,250.69,259.75,58402.996,false,false,false,24961.568,24936.5,true,false,4.0,2
2258,1,11,1759748040000,1759757940000,5.0,-264.0,-10.0,true,492.5,635.11,58138.996,false,false,false,24973.25,24948.25,true,false,4.0,2
2265,1,11,1759766400000,1759780800000,5.0,-279.45,-10.0,true,293.47,442.35,57859.547,false,false,false,25000.545,24974.0,true,false,4.0,2
2270,1,11,1759838400000,1759852800000,5.0,-1824.57,-10.0,true,2259.1401,629.74,56034.97,false,false,false,25004.176,24823.12,true,false,4.0,2
2280,1,11,1759932060000,1759946640000,5.0,773.5,-10.0,true,359.66998,787.5,56808.47,false,false,false,25003.75,25082.5,true,false,4.0,2
2320,1,11,1761278460000,1761309000000,5.0,773.5,-10.0,true,109.89,787.5,57581.97,false,false,false,25180.75,25259.5,true,false,4.0,3
2329,1,11,1761321600000,1761321600000,5.0,88.5,-10.0,true,2.5,107.19,57670.47,false,false,false,25373.5,25383.75,true,false,4.0,0
2334,1,11,1761537600000,1761559200000,5.0,773.53,-10.0,true,74.46,787.51,58443.996,false,false,false,25614.498,25693.25,true,false,4.0,2
2341,1,11,1761566400000,1761580800000,5.0,772.65,-10.0,true,236.53,877.27997,59216.645,false,false,false,25673.836,25752.5,true,false,4.0,2
2351,1,11,1761667200000,1761681600000,5.0,952.3,-10.0,true,2.5,1691.5199,60168.945,false,false,false,25916.62,26013.25,true,false,4.0,2
2356,1,11,1761710400000,1761746400000,5.0,774.57,-10.0,true,232.61,788.58,60943.52,false,false,false,26100.393,26179.25,true,false,4.0,3
2365,1,11,1761796800000,1761811200000,5.0,-1098.57,-10.0,true,2386.52,36.16,59844.945,false,false,false,26236.533,26128.076,true,false,4.0,2
2636,1,11,1776312000000,1776328440000,5.0,-263.35,-10.0,true,268.05,426.19,59581.594,false,false,false,26282.436,26257.5,true,false,4.0,2
2646,1,11,1776416880000,1776428700000,5.0,773.5,-10.0,true,185.86,787.5,60355.094,false,false,false,26371.0,26449.75,true,false,4.0,2
2653,1,11,1776441600000,1776441600000,5.0,-85.75,-10.0,true,124.770004,6.99,60269.344,false,false,false,26644.426,26637.25,true,false,4.0,0
2664,1,11,1776747900000,1776758400000,5.0,-264.0,-10.0,true,287.39,220.29,60005.344,false,false,false,26680.25,26655.25,true,false,4.0,2
2671,1,11,1776772800000,1776787200000,5.0,-1409.47,-10.0,true,2084.28,134.51999,58595.87,false,false,false,26716.826,26577.28,true,false,4.0,2
2684,1,11,1776859560000,1776873600000,5.0,1107.47,-10.0,true,540.89,1391.2,59703.344,false,false,false,26716.75,26828.898,true,false,4.0,2
2691,1,11,1777046400000,1777046400000,5.0,-37.92,-10.0,true,68.81,61.409996,59665.42,false,false,false,27254.393,27252.0,true,false,4.0,0
2720,1,11,1777608000000,1777622400000,5.0,-615.75,-10.0,true,700.86,9.69,59049.67,false,false,false,27514.75,27454.576,true,false,4.0,2
2730,1,21,1777968720000,1777987800000,5.0,773.5,-10.0,true,283.47,787.5,59823.17,false,false,false,27811.75,27890.5,true,false,4.0,2
2737,1,21,1777996800000,1778011200000,5.0,44.23,-10.0,true,358.18,575.21,59867.395,false,false,false,28007.928,28013.75,true,false,4.0,2
2742,1,21,1778057160000,1778068800000,5.0,1678.8,-10.0,true,89.23,2636.42,61546.195,false,false,false,28250.75,28420.03,true,false,4.0,2
2749,1,21,1778083200000,1778097600000,5.0,1477.3,-10.0,true,494.66998,1632.97,63023.496,false,false,false,28442.12,28591.25,true,false,4.0,2
2754,1,21,1778127480000,1778140860000,5.0,773.5,-10.0,true,133.03,968.27,63796.996,false,false,false,28591.5,28670.25,true,false,4.0,2
2761,1,21,1778161200000,1778169660000,5.0,-264.0,-10.0,true,700.0,1633.13,63532.996,false,false,false,28662.25,28637.25,true,false,4.0,2
2768,1,21,1778213340000,1778227800000,5.0,773.5,-10.0,true,211.62001,787.5,64306.496,false,false,false,28666.25,28745.0,true,false,4.0,2
2775,1,21,1778241600000,1778256000000,5.0,2916.55,-10.0,true,347.5,3192.02,67223.05,false,false,false,28785.076,29078.13,true,false,4.0,2
